time,E,I,C,delta_phi
167.0200,1.194284,4.793439,0.492678,422.695356
167.0400,1.190018,4.791168,0.492733,418.486535
167.0600,1.197004,4.789071,0.494297,425.199602
167.0800,1.200174,4.795226,0.495482,428.503729
167.1000,1.194082,4.800384,0.497439,422.727637
167.1200,1.190482,4.798401,0.495126,419.173751
167.1400,1.195042,4.796686,0.494356,423.539174
167.1600,1.195647,4.795590,0.486164,424.093674
167.1800,1.193955,4.796186,0.496113,422.466008
167.2000,1.181860,4.795601,0.492008,410.799825
167.2200,1.184893,4.799026,0.481617,413.815835
167.2400,1.189407,4.803281,0.475827,418.299642
167.2600,1.188017,4.803748,0.477283,416.975610
167.2800,1.189068,4.802794,0.475872,417.956351
167.3000,1.195018,4.805431,0.475811,423.808831
167.3200,1.188457,4.829221,0.473116,418.247035
167.3400,1.183997,4.828251,0.468331,413.931411
167.3600,1.182264,4.824402,0.465644,412.147049
167.3800,1.181425,4.831094,0.463077,411.569193
167.4000,1.181678,4.835696,0.454042,411.966256
167.4200,1.181434,4.835441,0.453190,411.725041
167.4400,1.179590,4.835945,0.455544,409.984691
167.4600,1.181928,4.835807,0.453692,412.208465
167.4800,1.180800,4.845309,0.455422,411.450106
167.5000,1.177971,4.852748,0.456712,409.009771
167.5200,1.169785,4.856638,0.457666,401.420685
167.5400,1.170902,4.855667,0.464108,402.434583
167.5600,1.171395,4.852502,0.465106,402.791094
167.5800,1.172750,4.851793,0.464680,404.041351
167.6000,1.173386,4.851995,0.466090,404.647081
167.6200,1.170073,4.852275,0.468901,401.542099
167.6400,1.171482,4.843833,0.459800,402.583511
167.6600,1.172462,4.844684,0.466593,403.531950
167.6800,1.167065,4.836307,0.450608,398.196312
167.7000,1.169593,4.838898,0.457720,400.646357
167.7200,1.177299,4.841943,0.456078,408.009821
167.7400,1.172425,4.844420,0.456978,403.490219
167.7600,1.175988,4.844099,0.458901,406.840181
167.7800,1.177157,4.845212,0.457262,407.984623
167.8000,1.177864,4.845352,0.457241,408.659790
167.8200,1.177804,4.843664,0.457130,408.546749
167.8400,1.180537,4.842348,0.456409,411.099972
167.8600,1.182476,4.847487,0.458143,413.121193
167.8800,1.181741,4.848941,0.458972,412.468843
167.9000,1.181740,4.848942,0.457350,412.467861
167.9200,1.176115,4.854984,0.455513,407.326424
167.9400,1.163840,4.869527,0.455586,396.307276
167.9600,1.165819,4.869379,0.455629,398.143326
167.9800,1.169018,4.873263,0.451601,401.262324
168.0000,1.162094,4.872684,0.453363,394.794348
168.0200,1.168089,4.865102,0.455046,400.117623
168.0400,1.169700,4.865563,0.446629,401.642238
168.0600,1.165874,4.866571,0.452541,398.100861
168.0800,1.164619,4.866937,0.452812,396.944464
168.1000,1.160588,4.856569,0.450895,392.859677
168.1200,1.168541,4.858587,0.440486,400.323905
168.1400,1.166216,4.860920,0.448627,398.229557
168.1600,1.169147,4.868904,0.442015,401.237609
168.1800,1.169036,4.867966,0.444465,401.101338
168.2000,1.170027,4.867404,0.443999,402.011184
168.2200,1.165790,4.872805,0.444161,398.233278
168.2400,1.160562,4.873389,0.441957,393.402905
168.2600,1.154047,4.875419,0.449821,387.479844
168.2800,1.155666,4.876892,0.447500,389.012808
168.3000,1.151981,4.877752,0.447453,385.671882
168.3200,1.151292,4.876621,0.443052,385.007267
168.3400,1.153688,4.877305,0.445434,387.216070
168.3600,1.145086,4.888122,0.441570,379.770274
168.3800,1.146630,4.886789,0.442194,381.119059
168.4000,1.146681,4.887542,0.441050,381.191222
168.4200,1.147889,4.886935,0.441380,382.264027
168.4400,1.146758,4.888460,0.452395,381.290148
168.4600,1.144765,4.882227,0.446062,379.280597
168.4800,1.144181,4.881440,0.447466,378.727488
168.5000,1.132326,4.865634,0.444140,367.617520
168.5200,1.126291,4.869166,0.457504,362.425807
168.5400,1.125240,4.873046,0.451399,361.638056
168.5600,1.100396,4.872832,0.453031,340.360748
168.5800,1.094598,4.867474,0.463361,335.341518
168.6000,1.099265,4.875270,0.458105,339.495080
168.6200,1.095181,4.870593,0.462043,335.931525
168.6400,1.095084,4.871436,0.455503,335.879804
168.6600,1.097395,4.873897,0.455141,337.886709
168.6800,1.095317,4.872599,0.453844,336.112991
168.7000,1.094510,4.866860,0.451578,335.249935
168.7200,1.094327,4.863649,0.451126,334.989892
168.7400,1.090306,4.863358,0.458583,331.653724
168.7600,1.091182,4.860806,0.459459,332.290134
168.7800,1.087675,4.855798,0.453383,329.237759
168.8000,1.101615,4.843763,0.452068,340.407959
168.8200,1.103010,4.847632,0.453267,341.710793
168.8400,1.097077,4.849420,0.458209,336.798689
168.8600,1.102344,4.859786,0.440759,341.560571
168.8800,1.105929,4.862656,0.451339,344.680249
168.9000,1.097130,4.862273,0.455109,337.274972
168.9200,1.096556,4.861483,0.456099,336.769453
168.9400,1.096028,4.860907,0.454643,336.311060
168.9600,1.096082,4.861228,0.454357,336.366788
168.9800,1.105092,4.874003,0.445389,344.354451
169.0000,1.105345,4.880214,0.450804,344.777487
169.0200,1.105463,4.880543,0.449792,344.888278
169.0400,1.103342,4.877687,0.465305,342.999201
169.0600,1.103677,4.879633,0.458796,343.348406
169.0800,1.101207,4.881578,0.456716,341.335922
169.1000,1.101048,4.882302,0.456181,341.227199
169.1200,1.113290,4.874470,0.457541,351.345174
169.1400,1.099385,4.875896,0.454114,339.617100
169.1600,1.105151,4.868032,0.457108,344.201747
169.1800,1.105523,4.868294,0.459435,344.524940
169.2000,1.104601,4.873048,0.460856,343.905604
169.2200,1.100887,4.869743,0.466434,340.667167
169.2400,1.100731,4.871958,0.459847,340.611728
169.2600,1.106992,4.859650,0.460046,345.477881
169.2800,1.106641,4.864288,0.469518,345.335170
169.3000,1.102741,4.866951,0.473256,342.130142
169.3200,1.101764,4.869136,0.470421,341.382553
169.3400,1.101506,4.861486,0.470210,340.908408
169.3600,1.102322,4.860122,0.470175,341.548729
169.3800,1.105527,4.860977,0.469460,344.280369
169.4000,1.102098,4.862029,0.469548,341.424505
169.4200,1.102680,4.861986,0.469056,341.912780
169.4400,1.102731,4.862277,0.470162,341.965303
169.4600,1.101633,4.865402,0.472991,341.146778
169.4800,1.102498,4.867695,0.447544,341.954872
169.5000,1.098746,4.868997,0.456395,338.850154
169.5200,1.098978,4.868671,0.452358,339.033784
169.5400,1.096590,4.865890,0.458246,336.945668
169.5600,1.098170,4.868930,0.473462,338.364237
169.5800,1.105757,4.868707,0.457924,344.737036
169.6000,1.112307,4.865608,0.481385,350.201482
169.6200,1.114804,4.867732,0.482597,352.412986
169.6400,1.110444,4.870206,0.476666,348.765812
169.6600,1.111467,4.870438,0.469725,349.648066
169.6800,1.103095,4.864033,0.483843,342.328833
169.7000,1.099609,4.864777,0.476666,339.426792
169.7200,1.099402,4.868098,0.488188,339.363428
169.7400,1.097578,4.867920,0.490529,337.832882
169.7600,1.099566,4.876140,0.472325,339.774516
169.7800,1.108835,4.867632,0.481132,347.307971
169.8000,1.103625,4.864939,0.482048,342.806232
169.8200,1.102174,4.864367,0.482163,341.564826
169.8400,1.109394,4.866567,0.479868,347.747865
169.8600,1.109490,4.866266,0.481009,347.820006
169.8800,1.108598,4.877334,0.478297,347.433856
169.9000,1.117501,4.875374,0.479321,354.993043
169.9200,1.120513,4.878185,0.479843,357.692521
169.9400,1.120746,4.878114,0.480662,357.891925
169.9600,1.119012,4.877770,0.480653,356.378416
169.9800,1.105067,4.881866,0.487424,344.592912
170.0000,1.105860,4.881585,0.487237,345.253609
170.0200,1.113983,4.879270,0.478248,352.098072
170.0400,1.111912,4.878305,0.479441,350.291355
170.0600,1.113547,4.878138,0.481137,351.685374
170.0800,1.120330,4.881451,0.481180,357.643967
170.1000,1.121742,4.877413,0.481703,358.733134
170.1200,1.120901,4.871753,0.476069,357.812922
170.1400,1.120698,4.871932,0.474532,357.643466
170.1600,1.136300,4.889637,0.474524,371.945384
170.1800,1.136427,4.889574,0.478654,372.056008
170.2000,1.145431,4.889949,0.472969,380.137975
170.2200,1.145725,4.883692,0.478573,380.191805
170.2400,1.131977,4.862458,0.485656,367.195681
170.2600,1.133979,4.864475,0.486133,369.034725
170.2800,1.135878,4.862098,0.486545,370.640171
170.3000,1.137619,4.857167,0.494136,372.023645
170.3200,1.137522,4.856131,0.485777,371.903770
170.3400,1.136953,4.855547,0.485280,371.377293
170.3600,1.131642,4.859873,0.493394,366.812501
170.3800,1.131253,4.859885,0.494083,366.468681
170.4000,1.130062,4.860062,0.500448,365.424188
170.4200,1.135847,4.852568,0.499150,370.291119
170.4400,1.137565,4.852764,0.490367,371.828350
170.4600,1.132953,4.847153,0.488614,367.545040
170.4800,1.133358,4.844555,0.498428,367.815206
170.5000,1.130474,4.840600,0.505134,365.133837
170.5200,1.130073,4.841177,0.509699,364.799208
170.5400,1.138193,4.838546,0.518685,371.907805
170.5600,1.139541,4.826525,0.528485,372.708806
170.5800,1.138112,4.826302,0.530188,371.425481
170.6000,1.139357,4.826211,0.530537,372.534011
170.6200,1.141226,4.826632,0.526914,374.221783
170.6400,1.142051,4.827408,0.516941,374.989454
170.6600,1.142650,4.828162,0.515671,375.552398
170.6800,1.139467,4.832059,0.514010,372.830126
170.7000,1.145179,4.848269,0.508327,378.503051
170.7200,1.139072,4.855679,0.494884,373.269896
170.7400,1.134427,4.858616,0.503716,369.232388
170.7600,1.134425,4.858584,0.503636,369.229715
170.7800,1.132802,4.857641,0.485794,367.763294
170.8000,1.141464,4.853128,0.503407,375.325083
170.8200,1.142693,4.851375,0.499858,376.369679
170.8400,1.133013,4.830532,0.500150,367.040579
170.8600,1.131459,4.832623,0.503341,365.736331
170.8800,1.127724,4.834643,0.503611,362.516741
170.9000,1.132043,4.834504,0.501235,366.315109
170.9200,1.131977,4.834497,0.501217,366.256958
170.9400,1.135292,4.830858,0.502425,369.070816
170.9600,1.137553,4.827410,0.510960,370.966202
170.9800,1.140953,4.828485,0.504103,374.042127
171.0000,1.141170,4.832157,0.512564,374.357910
171.0200,1.145209,4.833515,0.509212,378.036212
171.0400,1.143841,4.830727,0.510077,376.709663
171.0600,1.140459,4.824799,0.498634,373.477382
171.0800,1.136088,4.826763,0.493375,369.643751
171.1000,1.125823,4.830190,0.481014,360.706914
171.1200,1.126663,4.830105,0.495696,361.436602
171.1400,1.131412,4.835668,0.494608,365.797735
171.1600,1.135863,4.825578,0.505879,369.401526
171.1800,1.126287,4.834131,0.508107,361.239881
171.2000,1.126572,4.869548,0.507534,362.676815
171.2200,1.121135,4.869560,0.497246,357.938880
171.2400,1.118344,4.874453,0.495696,355.686807
171.2600,1.115651,4.878567,0.497395,353.504217
171.2800,1.112724,4.885494,0.501958,351.225760
171.3000,1.104153,4.885407,0.499283,343.938613
171.3200,1.107008,4.888330,0.510337,346.450359
171.3400,1.106463,4.885009,0.500240,345.877443
171.3600,1.108404,4.887154,0.511058,347.595824
171.3800,1.107224,4.886407,0.501125,346.569977
171.4000,1.087753,4.885772,0.488482,330.305782
171.4200,1.078889,4.890718,0.497746,323.254136
171.4400,1.082215,4.898308,0.495782,326.206186
171.4600,1.088393,4.885020,0.494302,330.804323
171.4800,1.088767,4.884798,0.493991,331.104128
171.5000,1.086751,4.887445,0.496644,329.539476
171.5200,1.085329,4.899124,0.493260,328.771349
171.5400,1.083686,4.897580,0.484758,327.380587
171.5600,1.083224,4.897132,0.484044,326.988894
171.5800,1.083365,4.891394,0.484247,326.909485
171.6000,1.083436,4.891421,0.483914,326.968076
171.6200,1.075349,4.898744,0.493325,320.675756
171.6400,1.075437,4.896842,0.489660,320.682531
171.6600,1.065718,4.884459,0.492038,312.526987
171.6800,1.063535,4.883868,0.486517,310.788241
171.7000,1.064448,4.882144,0.501205,311.446588
171.7200,1.063831,4.882262,0.493066,310.965921
171.7400,1.056715,4.875052,0.497626,305.161711
171.7600,1.057035,4.877629,0.497209,305.497675
171.7800,1.057040,4.877768,0.497263,305.506306
171.8000,1.064443,4.878045,0.489235,311.306130
171.8200,1.064165,4.870958,0.480257,310.849442
171.8400,1.083274,4.880556,0.471828,326.471450
171.8600,1.083919,4.880898,0.471372,327.007854
171.8800,1.083223,4.883869,0.471299,326.541877
171.9000,1.091747,4.877192,0.478860,333.305430
171.9200,1.091788,4.877117,0.478909,333.337031
171.9400,1.091770,4.878826,0.485065,333.379068
171.9600,1.094035,4.878613,0.483822,335.246621
171.9800,1.096772,4.877535,0.491416,337.484540
172.0000,1.099600,4.885557,0.475712,340.119683
172.0200,1.098468,4.886262,0.491028,339.194460
172.0400,1.117019,4.891720,0.477678,355.129076
172.0600,1.123271,4.895590,0.477990,360.677832
172.0800,1.119254,4.897556,0.477802,357.256853
172.1000,1.123265,4.893702,0.477473,360.608231
172.1200,1.123600,4.892768,0.476986,360.868992
172.1400,1.123633,4.891509,0.475790,360.855354
172.1600,1.123697,4.891822,0.476555,360.921397
172.1800,1.119855,4.892662,0.476625,357.611856
172.2000,1.119802,4.892658,0.477051,357.565425
172.2200,1.120641,4.901947,0.470981,358.607846
172.2400,1.119668,4.901362,0.467911,357.745937
172.2600,1.119054,4.901376,0.468042,357.214531
172.2800,1.130487,4.899776,0.476974,367.142066
172.3000,1.130426,4.899670,0.477963,367.083940
172.3200,1.130541,4.899833,0.483424,367.190141
172.3400,1.132126,4.899040,0.485043,368.561629
172.3600,1.131612,4.898049,0.475221,368.075559
172.3800,1.127772,4.897274,0.479519,364.668808
172.4000,1.127785,4.897464,0.473257,364.687859
172.4200,1.123487,4.899615,0.482666,361.001155
172.4400,1.124295,4.899421,0.483241,361.698908
172.4600,1.119579,4.893718,0.488310,357.407018
172.4800,1.119016,4.895667,0.479660,356.986830
172.5000,1.112307,4.895244,0.493946,351.199464
172.5200,1.100011,4.874503,0.474297,340.091472
172.5400,1.104140,4.869241,0.482043,343.385258
172.5600,1.109593,4.870863,0.481680,348.062285
172.5800,1.108688,4.870338,0.488685,347.273258
172.6000,1.110798,4.873380,0.487212,349.172712
172.6200,1.111678,4.872935,0.488228,349.909472
172.6400,1.110000,4.872940,0.485806,348.478070
172.6600,1.103687,4.872203,0.490979,343.101090
172.6800,1.102134,4.871233,0.491317,341.761245
172.7000,1.106071,4.867332,0.493839,344.951122
172.7200,1.108727,4.866531,0.489211,347.177959
172.7400,1.108742,4.866753,0.497463,347.197011
172.7600,1.111933,4.872616,0.491990,350.115852
172.7800,1.115659,4.871285,0.493110,353.265832
172.8000,1.113099,4.868816,0.503793,350.983654
172.8200,1.118430,4.868575,0.495582,355.563201
172.8400,1.102521,4.858712,0.501024,341.664450
172.8600,1.099641,4.857876,0.494523,339.219560
172.8800,1.099428,4.858740,0.494891,339.069636
172.9000,1.094274,4.854302,0.494640,334.625894
172.9200,1.082979,4.849717,0.491992,325.190845
172.9400,1.080074,4.850542,0.494557,322.860489
172.9600,1.080133,4.850233,0.478838,322.900507
172.9800,1.078519,4.852155,0.477169,321.660313
173.0000,1.076643,4.851811,0.487351,320.135377
173.0200,1.077408,4.850866,0.457987,320.723872
173.0400,1.071519,4.846104,0.465100,315.842769
173.0600,1.085403,4.853195,0.483388,327.285363
173.0800,1.084507,4.844503,0.481742,326.262667
173.1000,1.084465,4.843853,0.481040,326.207076
173.1200,1.083553,4.845354,0.478972,325.513935
173.1400,1.081421,4.839451,0.481947,323.582668
173.1600,1.085120,4.839885,0.487016,326.608412
173.1800,1.085672,4.846327,0.484006,327.274983
173.2000,1.083025,4.845420,0.480630,325.086590
173.2200,1.080813,4.846526,0.485842,323.326164
173.2400,1.084930,4.846065,0.474377,326.661243
173.2600,1.094881,4.843006,0.471248,334.754301
173.2800,1.094359,4.845327,0.467800,334.399243
173.3000,1.089194,4.845962,0.466393,330.154020
173.3200,1.089283,4.845966,0.462329,330.227142
173.3400,1.083004,4.835302,0.463164,324.733328
173.3600,1.082595,4.836747,0.472041,324.447332
173.3800,1.081069,4.842826,0.465831,323.412724
173.4000,1.078381,4.827910,0.460209,320.740668
173.4200,1.079024,4.828023,0.459751,321.263532
173.4400,1.077424,4.828951,0.454977,320.003934
173.4600,1.075191,4.832979,0.459866,318.342323
173.4800,1.084674,4.832823,0.466204,326.011340
173.5000,1.088458,4.839718,0.460930,329.340259
173.5200,1.087612,4.829173,0.472962,328.291592
173.5400,1.082598,4.813022,0.462065,323.660616
173.5600,1.082613,4.809023,0.463078,323.539794
173.5800,1.081430,4.808255,0.464391,322.553014
173.6000,1.089897,4.815393,0.465362,329.712027
173.6200,1.092983,4.810816,0.469527,332.107138
173.6400,1.094445,4.808986,0.470018,333.258651
173.6600,1.078158,4.783581,0.465353,319.088341
173.6800,1.072795,4.771778,0.464106,314.392350
173.7000,1.079231,4.799763,0.459030,320.490991
173.7200,1.070000,4.792379,0.468342,312.843556
173.7400,1.070367,4.792110,0.462971,313.127879
173.7600,1.071586,4.791075,0.464570,314.064749
173.7800,1.075330,4.791555,0.469049,317.075451
173.8000,1.075432,4.795214,0.466804,317.278726
173.8200,1.074814,4.796520,0.466527,316.826339
173.8400,1.080429,4.799668,0.469925,321.455677
173.8600,1.080430,4.799673,0.470749,321.456333
173.8800,1.084237,4.799807,0.466308,324.555573
173.9000,1.084763,4.797897,0.462492,324.921984
173.9200,1.079802,4.797936,0.461429,320.891698
173.9400,1.081256,4.798622,0.465405,322.092204
173.9600,1.082171,4.799884,0.457773,322.878292
173.9800,1.081927,4.805360,0.462650,322.860847
174.0000,1.075089,4.807721,0.469213,317.417496
174.0200,1.075265,4.810450,0.472262,317.649040
174.0400,1.066500,4.804754,0.473608,310.479186
174.0600,1.065180,4.805940,0.461821,309.478300
174.0800,1.066305,4.806408,0.461195,310.381287
174.1000,1.076654,4.813484,0.461743,318.868261
174.1200,1.077415,4.826680,0.452409,319.921811
174.1400,1.076716,4.826807,0.452241,319.362566
174.1600,1.074039,4.829569,0.449440,317.306593
174.1800,1.078003,4.821472,0.443036,320.223297
174.2000,1.077778,4.821496,0.443157,320.043100
174.2200,1.068821,4.821507,0.457244,312.876415
174.2400,1.069655,4.813590,0.465382,313.273875
174.2600,1.071087,4.813759,0.456702,314.420403
174.2800,1.081866,4.820262,0.466500,323.306094
174.3000,1.084661,4.818566,0.474763,325.523811
174.3200,1.084335,4.818066,0.475116,325.240965
174.3400,1.084022,4.818017,0.474470,324.984770
174.3600,1.082342,4.816101,0.466339,323.554246
174.3800,1.075948,4.817461,0.458966,318.432788
174.4000,1.077761,4.819668,0.457568,319.966016
174.4200,1.080350,4.827906,0.467989,322.331111
174.4400,1.081814,4.829345,0.461586,323.567455
174.4600,1.078711,4.828555,0.465614,321.027291
174.4800,1.079192,4.828969,0.458509,321.431329
174.5000,1.080508,4.829645,0.458039,322.518946
174.5200,1.075353,4.815575,0.443687,317.894640
174.5400,1.075372,4.815582,0.444025,317.909669
174.5600,1.072753,4.816637,0.439443,315.847912
174.5800,1.074937,4.807223,0.439880,317.283944
